,total_enrollment,total_price,year,for_profit,private,public,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state_code,off_campus,on_campus,two_year,four_year,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,asian_enrollment,white_enrollment,black_enrollment,american_indian_alaska_native_enrollment,hispanic_enrollment
5887,28886.0,26892,2018,0.0,0.0,1.0,15073.85369,17451.57162,21055.41202,23617.9161,24496.92646,39,0.0,1.0,0.0,1.0,12855.0,11166,24021,30141,42996,1901.0,18505.0,395.0,172.0,2101.0
5888,28886.0,27339,2018,0.0,0.0,1.0,15073.85369,17451.57162,21055.41202,23617.9161,24496.92646,39,1.0,0.0,0.0,1.0,12855.0,11166,24021,30141,42996,1901.0,18505.0,395.0,172.0,2101.0
5889,28886.0,26216,2017,0.0,0.0,1.0,14694.93337,17012.88121,20526.12976,23024.21867,23881.13283,39,1.0,0.0,0.0,1.0,12855.0,11166,24021,30141,42996,1901.0,18505.0,395.0,172.0,2101.0
5890,28886.0,26341,2016,0.0,0.0,1.0,14765.0,17094.0,20624.0,23134.0,23995.0,39,1.0,0.0,0.0,1.0,12855.0,11166,24021,30141,42996,1901.0,18505.0,395.0,172.0,2101.0
5891,28886.0,26216,2017,0.0,0.0,1.0,14694.93337,17012.88121,20526.12976,23024.21867,23881.13283,39,0.0,1.0,0.0,1.0,12855.0,11166,24021,30141,42996,1901.0,18505.0,395.0,172.0,2101.0
5892,1434.0,22818,2018,0.0,0.0,1.0,10929.31229,11287.58048,12408.23484,11558.41417,13676.035069999998,5,1.0,0.0,1.0,0.0,7112.0,4882,11994,7861,14973,9.0,828.0,40.0,16.0,386.0
5893,1434.0,21478,2017,0.0,0.0,1.0,10660.02437,11009.46517,12102.50767,11273.62577,13339.07049,5,1.0,0.0,1.0,0.0,7112.0,4882,11994,7861,14973,9.0,828.0,40.0,16.0,386.0
5894,1434.0,17939,2018,0.0,0.0,1.0,10929.31229,11287.58048,12408.23484,11558.41417,13676.035069999998,5,0.0,1.0,1.0,0.0,7112.0,4882,11994,7861,14973,9.0,828.0,40.0,16.0,386.0
5895,1434.0,17497,2017,0.0,0.0,1.0,10660.02437,11009.46517,12102.50767,11273.62577,13339.07049,5,0.0,1.0,1.0,0.0,7112.0,4882,11994,7861,14973,9.0,828.0,40.0,16.0,386.0
5896,1434.0,16824,2016,0.0,0.0,1.0,10250.0,10586.0,11637.0,10840.0,12826.0,5,0.0,1.0,1.0,0.0,7112.0,4882,11994,7861,14973,9.0,828.0,40.0,16.0,386.0
5897,1434.0,20199,2016,0.0,0.0,1.0,10250.0,10586.0,11637.0,10840.0,12826.0,5,1.0,0.0,1.0,0.0,7112.0,4882,11994,7861,14973,9.0,828.0,40.0,16.0,386.0
5898,1146.0,62628,2016,0.0,1.0,0.0,38938.0,35912.0,41330.0,46679.0,46216.0,4,0.0,1.0,0.0,1.0,15100.0,44580,59680,44580,59680,324.0,279.0,48.0,11.0,118.0
5899,1146.0,66160,2018,0.0,1.0,0.0,40678.7881,37517.50573,43177.72644,48765.86239,48282.1632,4,0.0,1.0,0.0,1.0,15100.0,44580,59680,44580,59680,324.0,279.0,48.0,11.0,118.0
5900,1146.0,60170,2016,0.0,1.0,0.0,38938.0,35912.0,41330.0,46679.0,46216.0,4,1.0,0.0,0.0,1.0,15100.0,44580,59680,44580,59680,324.0,279.0,48.0,11.0,118.0
5901,1146.0,62860,2018,0.0,1.0,0.0,40678.7881,37517.50573,43177.72644,48765.86239,48282.1632,4,1.0,0.0,0.0,1.0,15100.0,44580,59680,44580,59680,324.0,279.0,48.0,11.0,118.0
5902,1146.0,61770,2017,0.0,1.0,0.0,39973.413,36866.94765,42429.01944,47920.25644,47444.94466,4,1.0,0.0,0.0,1.0,15100.0,44580,59680,44580,59680,324.0,279.0,48.0,11.0,118.0
5903,1146.0,64660,2017,0.0,1.0,0.0,39973.413,36866.94765,42429.01944,47920.25644,47444.94466,4,0.0,1.0,0.0,1.0,15100.0,44580,59680,44580,59680,324.0,279.0,48.0,11.0,118.0
5904,2791.0,46390,2017,0.0,1.0,0.0,18646.6737,20863.02984,23914.43223,26111.60351,26959.77624,17,0.0,1.0,0.0,1.0,11258.0,31874,43132,31874,43132,45.0,2018.0,143.0,9.0,39.0
5905,2791.0,45943,2016,0.0,1.0,0.0,18467.0,20662.0,23684.0,25860.0,26700.0,17,0.0,1.0,0.0,1.0,11258.0,31874,43132,31874,43132,45.0,2018.0,143.0,9.0,39.0
5906,2791.0,46908,2018,0.0,1.0,0.0,18854.88619,21095.9906,24181.46556,26403.17089,27260.81449,17,0.0,1.0,0.0,1.0,11258.0,31874,43132,31874,43132,45.0,2018.0,143.0,9.0,39.0
5907,2791.0,44946,2016,0.0,1.0,0.0,18467.0,20662.0,23684.0,25860.0,26700.0,17,1.0,0.0,0.0,1.0,11258.0,31874,43132,31874,43132,45.0,2018.0,143.0,9.0,39.0
5908,2791.0,45088,2017,0.0,1.0,0.0,18646.6737,20863.02984,23914.43223,26111.60351,26959.77624,17,1.0,0.0,0.0,1.0,11258.0,31874,43132,31874,43132,45.0,2018.0,143.0,9.0,39.0
5909,2791.0,45728,2018,0.0,1.0,0.0,18854.88619,21095.9906,24181.46556,26403.17089,27260.81449,17,1.0,0.0,0.0,1.0,11258.0,31874,43132,31874,43132,45.0,2018.0,143.0,9.0,39.0
5910,1501.0,36795,2016,0.0,1.0,0.0,12976.0,13931.0,16468.0,19736.0,23602.0,27,1.0,0.0,0.0,1.0,7880.0,26790,34670,26790,34670,13.0,1251.0,129.0,11.0,58.0
5911,1501.0,38200,2017,0.0,1.0,0.0,13567.786430000002,14566.34038,17219.043380000003,20636.08454,24678.39822,27,1.0,0.0,0.0,1.0,7880.0,26790,34670,26790,34670,13.0,1251.0,129.0,11.0,58.0
5912,1501.0,39120,2018,0.0,1.0,0.0,13989.975530000002,15019.6015,17754.848719999998,21278.21802,25446.31646,27,1.0,0.0,0.0,1.0,7880.0,26790,34670,26790,34670,13.0,1251.0,129.0,11.0,58.0
5913,1501.0,35960,2016,0.0,1.0,0.0,12976.0,13931.0,16468.0,19736.0,23602.0,27,0.0,1.0,0.0,1.0,7880.0,26790,34670,26790,34670,13.0,1251.0,129.0,11.0,58.0
5914,1501.0,38770,2018,0.0,1.0,0.0,13989.975530000002,15019.6015,17754.848719999998,21278.21802,25446.31646,27,0.0,1.0,0.0,1.0,7880.0,26790,34670,26790,34670,13.0,1251.0,129.0,11.0,58.0
5915,1501.0,37600,2017,0.0,1.0,0.0,13567.786430000002,14566.34038,17219.043380000003,20636.08454,24678.39822,27,0.0,1.0,0.0,1.0,7880.0,26790,34670,26790,34670,13.0,1251.0,129.0,11.0,58.0
5916,12561.0,13516,2017,0.0,0.0,1.0,6408.578676,6955.14825,8778.391405,10274.90293,10248.68373,17,1.0,0.0,1.0,0.0,0.0,5860,5860,10424,10424,147.0,9104.0,1534.0,42.0,882.0
5917,12561.0,13970,2018,0.0,0.0,1.0,6623.841677,7188.770425,9073.255987,10620.03507,10592.93516,17,1.0,0.0,1.0,0.0,0.0,5860,5860,10424,10424,147.0,9104.0,1534.0,42.0,882.0
5918,12561.0,13403,2016,0.0,0.0,1.0,6355.0,6897.0,8705.0,10189.0,10163.0,17,1.0,0.0,1.0,0.0,0.0,5860,5860,10424,10424,147.0,9104.0,1534.0,42.0,882.0
5919,4156.0,14905,2017,0.0,0.0,1.0,5289.750373,5592.656483,7231.378539,10048.40537,10575.462,28,1.0,0.0,1.0,0.0,0.0,5310,5310,18000,18000,35.0,3726.0,148.0,7.0,65.0
5920,4156.0,15073,2018,0.0,0.0,1.0,5349.3731880000005,5655.69347,7312.886194,10161.66482,10694.66211,28,1.0,0.0,1.0,0.0,0.0,5310,5310,18000,18000,35.0,3726.0,148.0,7.0,65.0
5921,4156.0,14762,2016,0.0,0.0,1.0,5239.0,5539.0,7162.0,9952.0,10474.0,28,1.0,0.0,1.0,0.0,0.0,5310,5310,18000,18000,35.0,3726.0,148.0,7.0,65.0
5922,7148.0,21829,2018,0.0,0.0,1.0,1448.734883,2163.194564,4783.247012,7752.272833,6141.711181000001,4,1.0,0.0,1.0,0.0,0.0,1418,1418,9218,9218,381.0,1135.0,189.0,22.0,5116.0
5923,7148.0,19829,2017,0.0,0.0,1.0,1316.0,1965.0,4345.0,7042.0,5579.0,4,1.0,0.0,1.0,0.0,0.0,1418,1418,9218,9218,381.0,1135.0,189.0,22.0,5116.0
5924,7148.0,19829,2016,0.0,0.0,1.0,1316.0,1965.0,4345.0,7042.0,5579.0,4,1.0,0.0,1.0,0.0,0.0,1418,1418,9218,9218,381.0,1135.0,189.0,22.0,5116.0
5925,733.0,23978,2017,0.0,1.0,0.0,14691.12733,12322.24291,15417.968330000002,18298.7276,17817.71423,31,1.0,0.0,0.0,1.0,6160.0,12620,18780,12620,18780,3.0,645.0,10.0,5.0,27.0
5926,733.0,21094,2016,0.0,1.0,0.0,13805.0,11579.0,14488.0,17195.0,16743.0,31,0.0,1.0,0.0,1.0,6160.0,12620,18780,12620,18780,3.0,645.0,10.0,5.0,27.0
5927,733.0,22448,2017,0.0,1.0,0.0,14691.12733,12322.24291,15417.968330000002,18298.7276,17817.71423,31,0.0,1.0,0.0,1.0,6160.0,12620,18780,12620,18780,3.0,645.0,10.0,5.0,27.0
5928,733.0,22178,2018,0.0,1.0,0.0,14514.42543,12174.03347,15232.524130000002,18078.63421,17603.40637,31,0.0,1.0,0.0,1.0,6160.0,12620,18780,12620,18780,3.0,645.0,10.0,5.0,27.0
5929,733.0,23174,2016,0.0,1.0,0.0,13805.0,11579.0,14488.0,17195.0,16743.0,31,1.0,0.0,0.0,1.0,6160.0,12620,18780,12620,18780,3.0,645.0,10.0,5.0,27.0
5930,733.0,23984,2018,0.0,1.0,0.0,14514.42543,12174.03347,15232.524130000002,18078.63421,17603.40637,31,1.0,0.0,0.0,1.0,6160.0,12620,18780,12620,18780,3.0,645.0,10.0,5.0,27.0
5931,1326.0,15887,2017,0.0,0.0,1.0,5015.246456,6024.1532640000005,6555.369462,7384.511093000001,0.0,27,1.0,0.0,1.0,0.0,0.0,3640,3640,6580,6580,5.0,1289.0,8.0,6.0,17.0
5932,1326.0,15959,2018,0.0,0.0,1.0,5037.97559,6051.454771,6585.078444,7417.977751,0.0,27,1.0,0.0,1.0,0.0,0.0,3640,3640,6580,6580,5.0,1289.0,8.0,6.0,17.0
5933,1326.0,15344,2018,0.0,0.0,1.0,5037.97559,6051.454771,6585.078444,7417.977751,0.0,27,0.0,1.0,1.0,0.0,0.0,3640,3640,6580,6580,5.0,1289.0,8.0,6.0,17.0
5934,14396.0,16013,2017,0.0,0.0,1.0,6625.0,7224.0,9573.0,10889.0,11214.0,31,1.0,0.0,1.0,0.0,0.0,4000,4000,6760,6760,228.0,12357.0,427.0,106.0,551.0
5935,14396.0,16489,2018,0.0,0.0,1.0,6821.933741,7438.739524,9857.56554,11212.68476,11547.34566,31,1.0,0.0,1.0,0.0,0.0,4000,4000,6760,6760,228.0,12357.0,427.0,106.0,551.0
5936,14396.0,16013,2016,0.0,0.0,1.0,6625.0,7224.0,9573.0,10889.0,11214.0,31,1.0,0.0,1.0,0.0,0.0,4000,4000,6760,6760,228.0,12357.0,427.0,106.0,551.0
5937,3242.0,56514,2018,0.0,1.0,0.0,19464.50874,19246.14152,23040.40519,28703.04014,31943.39671,33,1.0,0.0,0.0,1.0,10790.0,42066,52856,42066,52856,218.0,2181.0,95.0,28.0,249.0
5938,3242.0,54800,2017,0.0,1.0,0.0,18784.4301,18573.6925,22235.38681,27700.17258,30827.31297,33,1.0,0.0,0.0,1.0,10790.0,42066,52856,42066,52856,218.0,2181.0,95.0,28.0,249.0
5939,3242.0,53308,2016,0.0,1.0,0.0,18273.0,18068.0,21630.0,26946.0,29988.0,33,0.0,1.0,0.0,1.0,10790.0,42066,52856,42066,52856,218.0,2181.0,95.0,28.0,249.0
5940,3242.0,54800,2017,0.0,1.0,0.0,18784.4301,18573.6925,22235.38681,27700.17258,30827.31297,33,0.0,1.0,0.0,1.0,10790.0,42066,52856,42066,52856,218.0,2181.0,95.0,28.0,249.0
5941,3242.0,53308,2016,0.0,1.0,0.0,18273.0,18068.0,21630.0,26946.0,29988.0,33,1.0,0.0,0.0,1.0,10790.0,42066,52856,42066,52856,218.0,2181.0,95.0,28.0,249.0
5942,3242.0,56784,2018,0.0,1.0,0.0,19464.50874,19246.14152,23040.40519,28703.04014,31943.39671,33,0.0,1.0,0.0,1.0,10790.0,42066,52856,42066,52856,218.0,2181.0,95.0,28.0,249.0
5943,519.0,50770,2016,0.0,1.0,0.0,27793.0,30375.0,34457.0,34362.0,34193.0,39,0.0,1.0,0.0,1.0,12860.0,38250,51110,38250,51110,12.0,373.0,5.0,7.0,27.0
5944,519.0,53316,2017,0.0,1.0,0.0,29186.75572,31898.23715,36184.940160000006,36085.17613,35907.701160000004,39,0.0,1.0,0.0,1.0,12860.0,38250,51110,38250,51110,12.0,373.0,5.0,7.0,27.0
5945,519.0,55410,2018,0.0,1.0,0.0,30333.07327,33151.04885,37606.113260000006,37502.430960000005,37317.98562,39,0.0,1.0,0.0,1.0,12860.0,38250,51110,38250,51110,12.0,373.0,5.0,7.0,27.0
5946,519.0,50770,2016,0.0,1.0,0.0,27793.0,30375.0,34457.0,34362.0,34193.0,39,1.0,0.0,0.0,1.0,12860.0,38250,51110,38250,51110,12.0,373.0,5.0,7.0,27.0
5947,519.0,53316,2017,0.0,1.0,0.0,29186.75572,31898.23715,36184.940160000006,36085.17613,35907.701160000004,39,1.0,0.0,0.0,1.0,12860.0,38250,51110,38250,51110,12.0,373.0,5.0,7.0,27.0
5948,519.0,55410,2018,0.0,1.0,0.0,30333.07327,33151.04885,37606.113260000006,37502.430960000005,37317.98562,39,1.0,0.0,0.0,1.0,12860.0,38250,51110,38250,51110,12.0,373.0,5.0,7.0,27.0
5949,172.0,36515,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,0.0,16005,16005,16005,16005,7.0,2.0,0.0,0.0,2.0
5950,172.0,37465,2018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,0.0,16005,16005,16005,16005,7.0,2.0,0.0,0.0,2.0
5951,3640.0,59490,2018,0.0,1.0,0.0,23487.45567,24332.63605,29389.81027,31978.84383,37221.10186,39,1.0,0.0,0.0,1.0,12528.0,44298,56826,44298,56826,507.0,2086.0,58.0,24.0,288.0
5952,3640.0,57488,2017,0.0,1.0,0.0,22697.03902,23513.77679,28400.76337,30902.66892,35968.51074,39,1.0,0.0,0.0,1.0,12528.0,44298,56826,44298,56826,507.0,2086.0,58.0,24.0,288.0
5953,3640.0,55606,2016,0.0,1.0,0.0,21954.0,22744.0,27471.0,29891.0,34791.0,39,0.0,1.0,0.0,1.0,12528.0,44298,56826,44298,56826,507.0,2086.0,58.0,24.0,288.0
5954,3640.0,55606,2016,0.0,1.0,0.0,21954.0,22744.0,27471.0,29891.0,34791.0,39,1.0,0.0,0.0,1.0,12528.0,44298,56826,44298,56826,507.0,2086.0,58.0,24.0,288.0
5955,3640.0,59490,2018,0.0,1.0,0.0,23487.45567,24332.63605,29389.81027,31978.84383,37221.10186,39,0.0,1.0,0.0,1.0,12528.0,44298,56826,44298,56826,507.0,2086.0,58.0,24.0,288.0
5956,3640.0,57488,2017,0.0,1.0,0.0,22697.03902,23513.77679,28400.76337,30902.66892,35968.51074,39,0.0,1.0,0.0,1.0,12528.0,44298,56826,44298,56826,507.0,2086.0,58.0,24.0,288.0
5957,848.0,24910,2016,0.0,1.0,0.0,16386.0,17136.0,17412.0,21327.0,15815.0,2,0.0,1.0,0.0,1.0,6662.0,15595,22257,15595,22257,0.0,18.0,754.0,3.0,14.0
5958,848.0,24912,2017,0.0,1.0,0.0,16387.315619999998,17137.37583,17413.39799,21328.71232,15816.26977,2,0.0,1.0,0.0,1.0,6662.0,15595,22257,15595,22257,0.0,18.0,754.0,3.0,14.0
5959,848.0,26782,2018,0.0,1.0,0.0,17617.41678,18423.77969,18720.52124,22929.73561,17003.50582,2,0.0,1.0,0.0,1.0,6662.0,15595,22257,15595,22257,0.0,18.0,754.0,3.0,14.0
5960,848.0,24910,2016,0.0,1.0,0.0,16386.0,17136.0,17412.0,21327.0,15815.0,2,1.0,0.0,0.0,1.0,6662.0,15595,22257,15595,22257,0.0,18.0,754.0,3.0,14.0
5961,848.0,24912,2017,0.0,1.0,0.0,16387.315619999998,17137.37583,17413.39799,21328.71232,15816.26977,2,1.0,0.0,0.0,1.0,6662.0,15595,22257,15595,22257,0.0,18.0,754.0,3.0,14.0
5962,848.0,26782,2018,0.0,1.0,0.0,17617.41678,18423.77969,18720.52124,22929.73561,17003.50582,2,1.0,0.0,0.0,1.0,6662.0,15595,22257,15595,22257,0.0,18.0,754.0,3.0,14.0
5963,3865.0,44004,2016,0.0,1.0,0.0,21308.0,22597.0,22316.0,25665.0,26631.0,30,0.0,1.0,0.0,1.0,10120.0,31450,41570,31450,41570,105.0,2270.0,519.0,12.0,649.0
5964,3865.0,45794,2017,0.0,1.0,0.0,22174.76938,23516.20348,23223.772930000003,26709.00395,27714.29902,30,0.0,1.0,0.0,1.0,10120.0,31450,41570,31450,41570,105.0,2270.0,519.0,12.0,649.0
5965,3865.0,44004,2016,0.0,1.0,0.0,21308.0,22597.0,22316.0,25665.0,26631.0,30,1.0,0.0,0.0,1.0,10120.0,31450,41570,31450,41570,105.0,2270.0,519.0,12.0,649.0
5966,3865.0,45434,2017,0.0,1.0,0.0,22174.76938,23516.20348,23223.772930000003,26709.00395,27714.29902,30,1.0,0.0,0.0,1.0,10120.0,31450,41570,31450,41570,105.0,2270.0,519.0,12.0,649.0
5967,3865.0,48914,2018,0.0,1.0,0.0,23685.56295,25118.39056,24806.03636,28528.72034,29602.507360000003,30,0.0,1.0,0.0,1.0,10120.0,31450,41570,31450,41570,105.0,2270.0,519.0,12.0,649.0
5968,3865.0,48924,2018,0.0,1.0,0.0,23685.56295,25118.39056,24806.03636,28528.72034,29602.507360000003,30,1.0,0.0,0.0,1.0,10120.0,31450,41570,31450,41570,105.0,2270.0,519.0,12.0,649.0
5969,28517.0,16244,2016,0.0,0.0,1.0,2826.0,3788.0,5833.0,8685.0,9278.0,30,1.0,0.0,1.0,0.0,0.0,3030,3030,10890,10890,808.0,10863.0,6676.0,49.0,7698.0
5970,28517.0,16244,2017,0.0,0.0,1.0,2826.0,3788.0,5833.0,8685.0,9278.0,30,1.0,0.0,1.0,0.0,0.0,3030,3030,10890,10890,808.0,10863.0,6676.0,49.0,7698.0
5971,28517.0,16244,2018,0.0,0.0,1.0,2826.0,3788.0,5833.0,8685.0,9278.0,30,1.0,0.0,1.0,0.0,0.0,3030,3030,10890,10890,808.0,10863.0,6676.0,49.0,7698.0
5972,8376.0,21698,2016,0.0,0.0,1.0,6067.0,6548.0,7371.0,10154.0,11953.0,1,1.0,0.0,1.0,0.0,0.0,2660,2660,13670,13670,89.0,1787.0,243.0,26.0,5793.0
5973,8376.0,20830,2018,0.0,0.0,1.0,5824.297631,6286.055858,7076.132823000001,9747.802562,11474.83593,1,1.0,0.0,1.0,0.0,0.0,2660,2660,13670,13670,89.0,1787.0,243.0,26.0,5793.0
5974,8376.0,20802,2017,0.0,0.0,1.0,5816.468522,6277.606047,7066.620979,9734.699419,11459.41128,1,1.0,0.0,1.0,0.0,0.0,2660,2660,13670,13670,89.0,1787.0,243.0,26.0,5793.0
5975,3446.0,19438,2017,0.0,0.0,1.0,8606.049116,9516.597501,12453.27376,12014.82263,0.0,4,1.0,0.0,1.0,0.0,0.0,1380,1380,9120,9120,179.0,1268.0,439.0,37.0,1280.0
5976,3446.0,19981,2018,0.0,0.0,1.0,8846.458863,9782.443393,12801.15562,12350.45637,0.0,4,1.0,0.0,1.0,0.0,0.0,1380,1380,9120,9120,179.0,1268.0,439.0,37.0,1280.0
5977,24914.0,21282,2018,0.0,0.0,1.0,2716.899763,3437.896752,6607.994622,8645.097225,0.0,4,1.0,0.0,1.0,0.0,0.0,1430,1430,9170,9170,1643.0,10440.0,773.0,224.0,9586.0
5978,24914.0,20724,2017,0.0,0.0,1.0,2645.664444,3347.757367,6434.737363,8418.428479,0.0,4,1.0,0.0,1.0,0.0,0.0,1430,1430,9170,9170,1643.0,10440.0,773.0,224.0,9586.0
5979,410.0,12351,2017,0.0,0.0,1.0,5806.0,5417.0,10122.0,0.0,0.0,11,1.0,0.0,1.0,0.0,0.0,2323,2323,8083,8083,3.0,256.0,115.0,7.0,17.0
5980,410.0,13631,2018,0.0,0.0,1.0,6407.706744,5978.3926,11170.99684,0.0,0.0,11,1.0,0.0,1.0,0.0,0.0,2323,2323,8083,8083,3.0,256.0,115.0,7.0,17.0
5981,2564.0,17296,2017,0.0,0.0,1.0,9396.005653,9769.128571,10292.31179,0.0,0.0,1,1.0,0.0,1.0,0.0,5016.0,2400,7416,5190,10206,11.0,1640.0,550.0,12.0,251.0
5982,2564.0,17685,2018,0.0,0.0,1.0,9625.286444,10007.51429,10543.46419,0.0,0.0,1,1.0,0.0,1.0,0.0,5016.0,2400,7416,5190,10206,11.0,1640.0,550.0,12.0,251.0
5983,2564.0,16679,2017,0.0,0.0,1.0,9396.005653,9769.128571,10292.31179,0.0,0.0,1,0.0,1.0,1.0,0.0,5016.0,2400,7416,5190,10206,11.0,1640.0,550.0,12.0,251.0
5984,2564.0,17086,2018,0.0,0.0,1.0,9625.286444,10007.51429,10543.46419,0.0,0.0,1,0.0,1.0,1.0,0.0,5016.0,2400,7416,5190,10206,11.0,1640.0,550.0,12.0,251.0
5985,8909.0,19622,2018,0.0,0.0,1.0,7489.168489,9010.977621,11296.21505,13303.84219,13928.46534,26,1.0,0.0,1.0,0.0,0.0,2580,2580,9810,9810,242.0,5325.0,284.0,134.0,1502.0
5986,8909.0,15550,2016,0.0,0.0,1.0,5935.0,7141.0,8952.0,10543.0,11038.0,26,1.0,0.0,1.0,0.0,0.0,2580,2580,9810,9810,242.0,5325.0,284.0,134.0,1502.0
5987,8909.0,15781,2017,0.0,0.0,1.0,6023.166238000001,7247.081736,9084.984695,10699.61949,11201.97286,26,1.0,0.0,1.0,0.0,0.0,2580,2580,9810,9810,242.0,5325.0,284.0,134.0,1502.0
5988,5086.0,15347,2017,0.0,0.0,1.0,6750.966504999999,7128.343390999999,8783.702,9393.624643,0.0,1,0.0,1.0,1.0,0.0,5000.0,2400,7400,5400,10400,44.0,3683.0,566.0,97.0,631.0
5989,5086.0,17942,2017,0.0,0.0,1.0,6750.966504999999,7128.343390999999,8783.702,9393.624643,0.0,1,1.0,0.0,1.0,0.0,5000.0,2400,7400,5400,10400,44.0,3683.0,566.0,97.0,631.0
5990,5086.0,17942,2018,0.0,0.0,1.0,6750.966504999999,7128.343390999999,8783.702,9393.624643,0.0,1,1.0,0.0,1.0,0.0,5000.0,2400,7400,5400,10400,44.0,3683.0,566.0,97.0,631.0
5991,5086.0,15347,2018,0.0,0.0,1.0,6750.966504999999,7128.343390999999,8783.702,9393.624643,0.0,1,0.0,1.0,1.0,0.0,5000.0,2400,7400,5400,10400,44.0,3683.0,566.0,97.0,631.0
5992,10792.0,25450,2016,0.0,1.0,0.0,15611.0,16820.0,17975.0,19400.0,19088.0,31,0.0,1.0,0.0,1.0,8200.0,12650,20850,12650,20850,267.0,6593.0,2014.0,80.0,1337.0
5993,10792.0,24027,2018,0.0,1.0,0.0,15027.65772,16191.48055,17303.321219999998,18675.07269,18374.73132,31,1.0,0.0,0.0,1.0,8200.0,12650,20850,12650,20850,267.0,6593.0,2014.0,80.0,1337.0
5994,10792.0,22216,2017,0.0,1.0,0.0,14403.83112,15519.34145,16585.0275,17899.83497,17611.96134,31,1.0,0.0,0.0,1.0,8200.0,12650,20850,12650,20850,267.0,6593.0,2014.0,80.0,1337.0
5995,10792.0,23482,2017,0.0,1.0,0.0,14403.83112,15519.34145,16585.0275,17899.83497,17611.96134,31,0.0,1.0,0.0,1.0,8200.0,12650,20850,12650,20850,267.0,6593.0,2014.0,80.0,1337.0
5996,10792.0,24499,2018,0.0,1.0,0.0,15027.65772,16191.48055,17303.321219999998,18675.07269,18374.73132,31,0.0,1.0,0.0,1.0,8200.0,12650,20850,12650,20850,267.0,6593.0,2014.0,80.0,1337.0
5997,10792.0,23576,2016,0.0,1.0,0.0,15611.0,16820.0,17975.0,19400.0,19088.0,31,1.0,0.0,0.0,1.0,8200.0,12650,20850,12650,20850,267.0,6593.0,2014.0,80.0,1337.0
5998,8443.0,21100,2016,0.0,0.0,1.0,8402.0,8072.0,9095.0,11403.0,11604.0,21,1.0,0.0,1.0,0.0,0.0,4920,4920,15870,15870,356.0,5044.0,1299.0,39.0,510.0
5999,8443.0,21100,2018,0.0,0.0,1.0,8402.0,8072.0,9095.0,11403.0,11604.0,21,1.0,0.0,1.0,0.0,0.0,4920,4920,15870,15870,356.0,5044.0,1299.0,39.0,510.0
6000,8443.0,21100,2017,0.0,0.0,1.0,8402.0,8072.0,9095.0,11403.0,11604.0,21,1.0,0.0,1.0,0.0,0.0,4920,4920,15870,15870,356.0,5044.0,1299.0,39.0,510.0
6001,26611.0,21112,2018,0.0,0.0,1.0,6536.622568,7411.443933,10019.9052,11215.85002,13623.74248,4,1.0,0.0,1.0,0.0,0.0,1440,1440,9180,9180,6150.0,2460.0,1200.0,28.0,12963.0
6002,26611.0,19789,2016,0.0,0.0,1.0,6127.0,6947.0,9392.0,10513.0,12770.0,4,1.0,0.0,1.0,0.0,0.0,1440,1440,9180,9180,6150.0,2460.0,1200.0,28.0,12963.0
6003,26611.0,20734,2017,0.0,0.0,1.0,6419.587549,7278.745667,9840.503714,11015.03573,13379.81606,4,1.0,0.0,1.0,0.0,0.0,1440,1440,9180,9180,6150.0,2460.0,1200.0,28.0,12963.0
6004,8968.0,23036,2017,0.0,0.0,1.0,9952.401969,10658.32578,12475.74757,14883.65267,15781.63679,29,1.0,0.0,1.0,0.0,0.0,5070,5070,8850,8850,482.0,1701.0,1372.0,11.0,4638.0
6005,8968.0,24086,2018,0.0,0.0,1.0,10406.04071,11144.14111,13044.4025,15562.06191,16500.97689,29,1.0,0.0,1.0,0.0,0.0,5070,5070,8850,8850,482.0,1701.0,1372.0,11.0,4638.0
6006,8968.0,22549,2016,0.0,0.0,1.0,9742.0,10433.0,12212.0,14569.0,15448.0,29,1.0,0.0,1.0,0.0,0.0,5070,5070,8850,8850,482.0,1701.0,1372.0,11.0,4638.0
6007,2853.0,17476,2017,0.0,0.0,1.0,4456.513061,4712.399203,5608.000703,5849.557222,0.0,8,1.0,0.0,1.0,0.0,0.0,4730,4730,10658,10658,12.0,1930.0,689.0,6.0,139.0
6008,2853.0,17896,2018,0.0,0.0,1.0,4563.616259,4825.652103,5742.777557,5990.139393,0.0,8,1.0,0.0,1.0,0.0,0.0,4730,4730,10658,10658,12.0,1930.0,689.0,6.0,139.0
6009,273.0,18095,2017,0.0,1.0,0.0,11351.03248,13993.884080000002,13791.908419999998,0.0,13009.25271,1,0.0,1.0,0.0,1.0,6000.0,8495,14495,8495,14495,0.0,5.0,226.0,0.0,35.0
6010,273.0,19020,2018,0.0,1.0,0.0,11931.28697,14709.23875,14496.93827,0.0,13674.27391,1,0.0,1.0,0.0,1.0,6000.0,8495,14495,8495,14495,0.0,5.0,226.0,0.0,35.0
6011,273.0,18095,2017,0.0,1.0,0.0,11351.03248,13993.884080000002,13791.908419999998,0.0,13009.25271,1,1.0,0.0,0.0,1.0,6000.0,8495,14495,8495,14495,0.0,5.0,226.0,0.0,35.0
